Order_ID,Product_ID,Quantity,Discount,Sales,Profit
ORD003962,PROD0028,2,0.0,3600.0,1700.0
ORD003963,PROD0015,2,0.05,16150.0,6150.0
ORD003964,PROD0011,2,0.05,22800.0,7800.0
ORD003965,PROD0025,1,0.05,3325.0,1525.0
ORD003965,PROD0003,1,0.15,89250.0,4250.0
ORD003965,PROD0024,1,0.1,3780.0,1580.0
ORD003966,PROD0015,3,0.0,25500.0,10500.0
ORD003967,PROD0014,4,0.0,112000.0,36000.0
ORD003967,PROD0024,1,0.05,3990.0,1790.0
ORD003967,PROD0022,1,0.1,810.0,360.0
ORD003968,PROD0026,1,0.05,5225.0,2025.0
ORD003968,PROD0020,2,0.0,48000.0,14000.0
ORD003969,PROD0019,1,0.2,12000.0,1500.0
ORD003970,PROD0015,2,0.0,17000.0,7000.0
ORD003970,PROD0011,1,0.2,9600.0,2100.0
ORD003970,PROD0013,2,0.1,28800.0,8800.0
ORD003971,PROD0021,2,0.0,3600.0,1700.0
ORD003972,PROD0013,1,0.0,16000.0,6000.0
ORD003973,PROD0013,1,0.0,16000.0,6000.0
ORD003974,PROD0004,5,0.0,6000.0,2750.0
ORD003974,PROD0026,2,0.05,10450.0,4050.0
ORD003975,PROD0015,1,0.2,6800.0,1800.0
ORD003976,PROD0026,3,0.0,16500.0,6900.0
ORD003976,PROD0023,3,0.2,6000.0,2100.0
ORD003977,PROD0004,2,0.0,2400.0,1100.0
ORD003977,PROD0003,2,0.2,168000.0,-2000.0
ORD003977,PROD0007,1,0.15,18700.0,3200.0
ORD003978,PROD0024,5,0.15,17850.0,6850.0
ORD003978,PROD0021,1,0.05,1710.0,760.0
ORD003979,PROD0006,1,0.15,1870.0,670.0
ORD003980,PROD0025,1,0.15,2975.0,1175.0
ORD003980,PROD0026,1,0.05,5225.0,2025.0
ORD003980,PROD0020,1,0.15,20400.0,3400.0
ORD003981,PROD0012,1,0.1,16200.0,5200.0
ORD003982,PROD0025,1,0.0,3500.0,1700.0
ORD003982,PROD0002,2,0.1,117000.0,15000.0
ORD003983,PROD0025,2,0.0,7000.0,3400.0
ORD003984,PROD0023,1,0.2,2000.0,700.0
ORD003985,PROD0001,1,0.0,85000.0,17000.0
ORD003985,PROD0002,1,0.15,55250.0,4250.0
ORD003985,PROD0022,3,0.0,2700.0,1350.0
ORD003986,PROD0013,1,0.0,16000.0,6000.0
ORD003986,PROD0017,1,0.0,450.0,230.0
ORD003986,PROD0019,1,0.05,14250.0,3750.0
ORD003986,PROD0007,2,0.2,35200.0,4200.0
ORD003987,PROD0003,1,0.05,99750.0,14750.0
ORD003988,PROD0005,2,0.0,9000.0,3600.0
ORD003989,PROD0006,2,0.15,3740.0,1340.0
ORD003990,PROD0024,2,0.2,6720.0,2320.0
ORD003991,PROD0003,1,0.15,89250.0,4250.0
ORD003992,PROD0012,1,0.0,18000.0,7000.0
ORD003992,PROD0011,2,0.0,24000.0,9000.0
ORD003992,PROD0018,3,0.15,1657.5,667.5
ORD003992,PROD0020,1,0.1,21600.0,4600.0
ORD003993,PROD0001,3,0.05,242250.0,38250.0
ORD003994,PROD0026,2,0.2,8800.0,2400.0
ORD003995,PROD0025,3,0.0,10500.0,5100.0
ORD003996,PROD0008,1,0.0,15000.0,4500.0
ORD003996,PROD0026,1,0.05,5225.0,2025.0
ORD003997,PROD0016,1,0.15,5950.0,1750.0
ORD003998,PROD0012,2,0.0,36000.0,14000.0
ORD003998,PROD0026,1,0.0,5500.0,2300.0
ORD003998,PROD0020,1,0.15,20400.0,3400.0
ORD003999,PROD0024,1,0.05,3990.0,1790.0
ORD004000,PROD0012,1,0.05,17100.0,6100.0
ORD004001,PROD0017,1,0.0,450.0,230.0
ORD004001,PROD0008,4,0.0,60000.0,18000.0
ORD004002,PROD0012,1,0.0,18000.0,7000.0
ORD004002,PROD0024,4,0.05,15960.0,7160.0
ORD004002,PROD0022,1,0.15,765.0,315.0
ORD004002,PROD0002,1,0.0,65000.0,14000.0
ORD004003,PROD0024,1,0.0,4200.0,2000.0
ORD004003,PROD0022,2,0.0,1800.0,900.0
ORD004004,PROD0004,1,0.15,1020.0,370.0
ORD004005,PROD0022,1,0.1,810.0,360.0
ORD004005,PROD0027,1,0.0,6500.0,2600.0
ORD004006,PROD0014,1,0.0,28000.0,9000.0
ORD004007,PROD0026,2,0.1,9900.0,3500.0
ORD004008,PROD0013,1,0.15,13600.0,3600.0
ORD004008,PROD0007,1,0.2,17600.0,2100.0
ORD004008,PROD0027,1,0.0,6500.0,2600.0
ORD004009,PROD0027,1,0.0,6500.0,2600.0
ORD004010,PROD0014,1,0.05,26600.0,7600.0
ORD004010,PROD0008,2,0.2,24000.0,3000.0
ORD004011,PROD0026,3,0.15,14025.0,4425.0
ORD004012,PROD0006,1,0.1,1980.0,780.0
ORD004013,PROD0012,1,0.0,18000.0,7000.0
ORD004013,PROD0001,1,0.15,72250.0,4250.0
ORD004013,PROD0006,1,0.0,2200.0,1000.0
ORD004014,PROD0002,2,0.0,130000.0,28000.0
ORD004014,PROD0011,1,0.15,10200.0,2700.0
ORD004014,PROD0006,1,0.05,2090.0,890.0
ORD004014,PROD0004,1,0.05,1140.0,490.0
ORD004015,PROD0016,3,0.15,17850.0,5250.0
ORD004016,PROD0006,1,0.0,2200.0,1000.0
ORD004016,PROD0020,4,0.05,91200.0,23200.0
ORD004017,PROD0014,1,0.1,25200.0,6200.0
ORD004018,PROD0024,4,0.1,15120.0,6320.0
ORD004019,PROD0018,1,0.2,520.0,190.0
ORD004020,PROD0024,1,0.05,3990.0,1790.0
ORD004021,PROD0020,1,0.1,21600.0,4600.0
ORD004022,PROD0017,1,0.0,450.0,230.0
ORD004023,PROD0020,2,0.0,48000.0,14000.0
ORD004024,PROD0028,1,0.0,1800.0,850.0
ORD004024,PROD0012,2,0.1,32400.0,10400.0
ORD004024,PROD0015,1,0.0,8500.0,3500.0
ORD004025,PROD0026,2,0.05,10450.0,4050.0
ORD004026,PROD0014,1,0.1,25200.0,6200.0
ORD004027,PROD0011,1,0.05,11400.0,3900.0
ORD004028,PROD0009,1,0.15,46750.0,4750.0
ORD004029,PROD0005,1,0.0,4500.0,1800.0
ORD004030,PROD0015,1,0.2,6800.0,1800.0
ORD004031,PROD0028,3,0.0,5400.0,2550.0
ORD004032,PROD0025,1,0.0,3500.0,1700.0
ORD004032,PROD0019,1,0.1,13500.0,3000.0
ORD004032,PROD0027,3,0.1,17550.0,5850.0
ORD004033,PROD0008,2,0.2,24000.0,3000.0
ORD004033,PROD0005,2,0.15,7650.0,2250.0
ORD004034,PROD0002,2,0.0,130000.0,28000.0
ORD004034,PROD0011,1,0.15,10200.0,2700.0
ORD004035,PROD0008,1,0.1,13500.0,3000.0
ORD004036,PROD0002,1,0.1,58500.0,7500.0
ORD004037,PROD0008,1,0.0,15000.0,4500.0
ORD004038,PROD0005,3,0.15,11475.0,3375.0
ORD004039,PROD0004,2,0.0,2400.0,1100.0
ORD004039,PROD0005,4,0.0,18000.0,7200.0
ORD004039,PROD0007,2,0.2,35200.0,4200.0
ORD004040,PROD0008,1,0.2,12000.0,1500.0
ORD004041,PROD0023,1,0.05,2375.0,1075.0
ORD004042,PROD0027,2,0.1,11700.0,3900.0
ORD004043,PROD0013,5,0.0,80000.0,30000.0
ORD004044,PROD0024,2,0.1,7560.0,3160.0
ORD004045,PROD0001,1,0.1,76500.0,8500.0
ORD004046,PROD0021,1,0.05,1710.0,760.0
ORD004047,PROD0028,2,0.2,2880.0,980.0
ORD004048,PROD0016,1,0.05,6650.0,2450.0
ORD004048,PROD0007,1,0.1,19800.0,4300.0
ORD004049,PROD0015,2,0.1,15300.0,5300.0
ORD004049,PROD0008,2,0.2,24000.0,3000.0
ORD004049,PROD0019,1,0.05,14250.0,3750.0
ORD004050,PROD0019,1,0.1,13500.0,3000.0
ORD004051,PROD0017,2,0.2,720.0,280.0
ORD004051,PROD0026,1,0.15,4675.0,1475.0
ORD004051,PROD0011,1,0.0,12000.0,4500.0
ORD004051,PROD0001,2,0.05,161500.0,25500.0
ORD004052,PROD0020,1,0.1,21600.0,4600.0
ORD004052,PROD0013,3,0.15,40800.0,10800.0
ORD004053,PROD0025,1,0.05,3325.0,1525.0
ORD004053,PROD0024,2,0.15,7140.0,2740.0
ORD004053,PROD0001,1,0.0,85000.0,17000.0
ORD004053,PROD0022,1,0.0,900.0,450.0
ORD004054,PROD0006,1,0.05,2090.0,890.0
ORD004055,PROD0011,2,0.15,20400.0,5400.0
ORD004056,PROD0012,1,0.0,18000.0,7000.0
ORD004057,PROD0015,1,0.1,7650.0,2650.0
ORD004058,PROD0025,4,0.05,13300.0,6100.0
ORD004058,PROD0024,1,0.2,3360.0,1160.0
ORD004059,PROD0018,2,0.1,1170.0,510.0
ORD004059,PROD0003,2,0.2,168000.0,-2000.0
ORD004060,PROD0022,5,0.15,3825.0,1575.0
ORD004060,PROD0002,1,0.0,65000.0,14000.0
ORD004061,PROD0023,1,0.0,2500.0,1200.0
ORD004062,PROD0026,1,0.15,4675.0,1475.0
ORD004062,PROD0001,1,0.1,76500.0,8500.0
ORD004063,PROD0005,1,0.2,3600.0,900.0
ORD004063,PROD0014,2,0.0,56000.0,18000.0
ORD004064,PROD0015,2,0.0,17000.0,7000.0
ORD004065,PROD0026,1,0.0,5500.0,2300.0
ORD004066,PROD0014,1,0.0,28000.0,9000.0
ORD004067,PROD0018,1,0.1,585.0,255.0
ORD004067,PROD0004,1,0.05,1140.0,490.0
ORD004068,PROD0027,1,0.1,5850.0,1950.0
ORD004068,PROD0006,4,0.0,8800.0,4000.0
ORD004069,PROD0027,2,0.0,13000.0,5200.0
ORD004070,PROD0024,2,0.0,8400.0,4000.0
ORD004071,PROD0016,1,0.0,7000.0,2800.0
ORD004072,PROD0014,2,0.1,50400.0,12400.0
ORD004073,PROD0017,1,0.0,450.0,230.0
ORD004074,PROD0018,1,0.1,585.0,255.0
ORD004075,PROD0028,1,0.2,1440.0,490.0
ORD004076,PROD0004,1,0.0,1200.0,550.0
ORD004077,PROD0013,1,0.15,13600.0,3600.0
ORD004078,PROD0013,1,0.0,16000.0,6000.0
ORD004079,PROD0012,1,0.2,14400.0,3400.0
ORD004079,PROD0019,2,0.0,30000.0,9000.0
ORD004079,PROD0015,1,0.0,8500.0,3500.0
ORD004079,PROD0026,1,0.15,4675.0,1475.0
ORD004080,PROD0022,1,0.15,765.0,315.0
ORD004080,PROD0015,1,0.0,8500.0,3500.0
ORD004081,PROD0006,1,0.2,1760.0,560.0
ORD004082,PROD0018,2,0.1,1170.0,510.0
ORD004082,PROD0021,1,0.0,1800.0,850.0
ORD004083,PROD0011,1,0.05,11400.0,3900.0
ORD004083,PROD0026,1,0.0,5500.0,2300.0
ORD004084,PROD0010,2,0.2,35200.0,3200.0
ORD004085,PROD0005,1,0.0,4500.0,1800.0
ORD004086,PROD0004,1,0.0,1200.0,550.0
ORD004087,PROD0002,2,0.15,110500.0,8500.0
ORD004088,PROD0025,1,0.05,3325.0,1525.0
ORD004088,PROD0010,1,0.1,19800.0,3800.0
ORD004088,PROD0019,2,0.05,28500.0,7500.0
ORD004089,PROD0027,1,0.15,5525.0,1625.0
ORD004089,PROD0004,1,0.05,1140.0,490.0
ORD004090,PROD0003,1,0.15,89250.0,4250.0
ORD004090,PROD0008,1,0.15,12750.0,2250.0
ORD004090,PROD0021,2,0.0,3600.0,1700.0
ORD004091,PROD0028,3,0.0,5400.0,2550.0
ORD004092,PROD0002,2,0.0,130000.0,28000.0
ORD004092,PROD0021,1,0.05,1710.0,760.0
ORD004093,PROD0028,3,0.1,4860.0,2010.0
ORD004094,PROD0021,1,0.2,1440.0,490.0
ORD004094,PROD0013,1,0.0,16000.0,6000.0
ORD004095,PROD0021,1,0.15,1530.0,580.0
ORD004096,PROD0021,4,0.15,6120.0,2320.0
ORD004096,PROD0027,1,0.15,5525.0,1625.0
ORD004096,PROD0017,1,0.1,405.0,185.0
ORD004097,PROD0010,1,0.2,17600.0,1600.0
ORD004098,PROD0012,1,0.1,16200.0,5200.0
ORD004099,PROD0004,1,0.0,1200.0,550.0
ORD004099,PROD0016,1,0.0,7000.0,2800.0
ORD004099,PROD0002,2,0.2,104000.0,2000.0
ORD004100,PROD0021,2,0.0,3600.0,1700.0
ORD004101,PROD0021,3,0.1,4860.0,2010.0
ORD004102,PROD0023,1,0.0,2500.0,1200.0
ORD004102,PROD0014,2,0.0,56000.0,18000.0
ORD004103,PROD0024,1,0.0,4200.0,2000.0
ORD004103,PROD0002,2,0.15,110500.0,8500.0
ORD004104,PROD0009,2,0.2,88000.0,4000.0
ORD004105,PROD0018,1,0.15,552.5,222.5
ORD004105,PROD0028,1,0.15,1530.0,580.0
ORD004105,PROD0025,1,0.0,3500.0,1700.0
ORD004106,PROD0001,2,0.05,161500.0,25500.0
ORD004107,PROD0015,1,0.1,7650.0,2650.0
ORD004108,PROD0015,1,0.05,8075.0,3075.0
ORD004109,PROD0019,4,0.05,57000.0,15000.0
ORD004109,PROD0017,4,0.1,1620.0,740.0
ORD004110,PROD0004,1,0.15,1020.0,370.0
ORD004110,PROD0008,1,0.05,14250.0,3750.0
ORD004110,PROD0001,2,0.15,144500.0,8500.0
ORD004111,PROD0004,1,0.0,1200.0,550.0
ORD004112,PROD0011,1,0.05,11400.0,3900.0
ORD004113,PROD0005,1,0.0,4500.0,1800.0
ORD004114,PROD0028,1,0.05,1710.0,760.0
ORD004115,PROD0015,1,0.1,7650.0,2650.0
ORD004116,PROD0006,2,0.0,4400.0,2000.0
ORD004117,PROD0019,4,0.2,48000.0,6000.0
ORD004117,PROD0012,2,0.1,32400.0,10400.0
ORD004118,PROD0016,1,0.0,7000.0,2800.0
ORD004118,PROD0009,2,0.15,93500.0,9500.0
ORD004118,PROD0012,1,0.2,14400.0,3400.0
ORD004119,PROD0015,3,0.15,21675.0,6675.0
ORD004120,PROD0025,1,0.05,3325.0,1525.0
ORD004121,PROD0014,1,0.0,28000.0,9000.0
ORD004122,PROD0027,1,0.2,5200.0,1300.0
ORD004123,PROD0009,3,0.0,165000.0,39000.0
ORD004123,PROD0015,1,0.0,8500.0,3500.0
ORD004123,PROD0003,1,0.0,105000.0,20000.0
ORD004124,PROD0014,1,0.0,28000.0,9000.0
ORD004125,PROD0017,2,0.1,810.0,370.0
ORD004125,PROD0024,3,0.05,11970.0,5370.0
ORD004126,PROD0010,5,0.0,110000.0,30000.0
ORD004126,PROD0024,1,0.15,3570.0,1370.0
ORD004127,PROD0026,3,0.15,14025.0,4425.0
ORD004127,PROD0004,3,0.1,3240.0,1290.0
ORD004128,PROD0020,1,0.2,19200.0,2200.0
ORD004129,PROD0001,2,0.2,136000.0,0.0
ORD004130,PROD0007,1,0.1,19800.0,4300.0
ORD004131,PROD0011,2,0.0,24000.0,9000.0
ORD004132,PROD0027,1,0.15,5525.0,1625.0
ORD004132,PROD0016,3,0.0,21000.0,8400.0
ORD004132,PROD0022,2,0.0,1800.0,900.0
ORD004133,PROD0009,3,0.0,165000.0,39000.0
ORD004134,PROD0006,1,0.0,2200.0,1000.0
ORD004135,PROD0007,1,0.0,22000.0,6500.0
ORD004136,PROD0013,1,0.0,16000.0,6000.0
ORD004137,PROD0014,2,0.2,44800.0,6800.0
ORD004138,PROD0018,1,0.0,650.0,320.0
ORD004139,PROD0012,1,0.15,15300.0,4300.0
ORD004139,PROD0003,1,0.0,105000.0,20000.0
ORD004139,PROD0027,3,0.15,16575.0,4875.0
ORD004140,PROD0005,3,0.0,13500.0,5400.0
ORD004141,PROD0013,3,0.1,43200.0,13200.0
ORD004142,PROD0017,2,0.1,810.0,370.0
ORD004142,PROD0009,4,0.15,187000.0,19000.0
ORD004143,PROD0006,1,0.0,2200.0,1000.0
ORD004144,PROD0007,1,0.15,18700.0,3200.0
ORD004145,PROD0022,1,0.1,810.0,360.0
ORD004145,PROD0020,4,0.15,81600.0,13600.0
ORD004146,PROD0005,1,0.05,4275.0,1575.0
ORD004146,PROD0014,1,0.0,28000.0,9000.0
ORD004147,PROD0005,1,0.0,4500.0,1800.0
ORD004147,PROD0015,1,0.1,7650.0,2650.0
ORD004147,PROD0024,1,0.1,3780.0,1580.0
ORD004148,PROD0028,2,0.2,2880.0,980.0
ORD004148,PROD0004,1,0.05,1140.0,490.0
ORD004149,PROD0015,2,0.05,16150.0,6150.0
ORD004150,PROD0019,1,0.1,13500.0,3000.0
ORD004150,PROD0022,1,0.1,810.0,360.0
ORD004151,PROD0026,1,0.05,5225.0,2025.0
ORD004151,PROD0003,1,0.05,99750.0,14750.0
ORD004152,PROD0028,3,0.2,4320.0,1470.0
ORD004153,PROD0014,2,0.1,50400.0,12400.0
ORD004153,PROD0017,4,0.0,1800.0,920.0
ORD004153,PROD0009,3,0.0,165000.0,39000.0
ORD004154,PROD0021,1,0.05,1710.0,760.0
ORD004155,PROD0007,1,0.0,22000.0,6500.0
ORD004155,PROD0025,1,0.0,3500.0,1700.0
ORD004156,PROD0023,3,0.05,7125.0,3225.0
ORD004156,PROD0025,1,0.0,3500.0,1700.0
ORD004156,PROD0007,1,0.0,22000.0,6500.0
ORD004157,PROD0007,2,0.1,39600.0,8600.0
ORD004158,PROD0007,1,0.0,22000.0,6500.0
ORD004159,PROD0022,1,0.0,900.0,450.0
ORD004159,PROD0024,1,0.05,3990.0,1790.0
ORD004160,PROD0027,1,0.0,6500.0,2600.0
ORD004161,PROD0018,1,0.0,650.0,320.0
ORD004162,PROD0008,2,0.1,27000.0,6000.0
ORD004162,PROD0017,2,0.0,900.0,460.0
ORD004162,PROD0027,4,0.0,26000.0,10400.0
ORD004163,PROD0009,2,0.15,93500.0,9500.0
ORD004164,PROD0019,3,0.0,45000.0,13500.0
ORD004164,PROD0016,1,0.0,7000.0,2800.0
ORD004164,PROD0018,3,0.2,1560.0,570.0
ORD004165,PROD0026,1,0.15,4675.0,1475.0
ORD004166,PROD0014,1,0.05,26600.0,7600.0
ORD004167,PROD0008,1,0.0,15000.0,4500.0
ORD004167,PROD0023,1,0.0,2500.0,1200.0
ORD004168,PROD0014,3,0.0,84000.0,27000.0
ORD004168,PROD0021,3,0.05,5130.0,2280.0
ORD004168,PROD0006,2,0.1,3960.0,1560.0
ORD004169,PROD0011,1,0.2,9600.0,2100.0
ORD004170,PROD0023,3,0.05,7125.0,3225.0
ORD004170,PROD0005,4,0.0,18000.0,7200.0
ORD004171,PROD0025,1,0.05,3325.0,1525.0
ORD004171,PROD0008,1,0.0,15000.0,4500.0
ORD004171,PROD0011,1,0.0,12000.0,4500.0
ORD004172,PROD0028,1,0.1,1620.0,670.0
ORD004173,PROD0016,1,0.15,5950.0,1750.0
ORD004173,PROD0021,2,0.1,3240.0,1340.0
ORD004173,PROD0001,1,0.1,76500.0,8500.0
ORD004174,PROD0016,3,0.05,19950.0,7350.0
ORD004174,PROD0021,1,0.05,1710.0,760.0
ORD004174,PROD0012,4,0.0,72000.0,28000.0
ORD004174,PROD0006,5,0.0,11000.0,5000.0
ORD004175,PROD0003,2,0.1,189000.0,19000.0
ORD004176,PROD0022,1,0.05,855.0,405.0
ORD004176,PROD0006,4,0.05,8360.0,3560.0
ORD004176,PROD0004,5,0.0,6000.0,2750.0
ORD004177,PROD0015,1,0.0,8500.0,3500.0
ORD004178,PROD0019,1,0.0,15000.0,4500.0
ORD004178,PROD0001,2,0.0,170000.0,34000.0
ORD004179,PROD0002,1,0.2,52000.0,1000.0
ORD004180,PROD0013,1,0.0,16000.0,6000.0
ORD004180,PROD0006,1,0.15,1870.0,670.0
ORD004181,PROD0021,4,0.05,6840.0,3040.0
ORD004182,PROD0027,1,0.15,5525.0,1625.0
ORD004183,PROD0017,2,0.2,720.0,280.0
ORD004184,PROD0006,1,0.0,2200.0,1000.0
ORD004185,PROD0018,1,0.0,650.0,320.0
ORD004186,PROD0005,3,0.0,13500.0,5400.0
ORD004186,PROD0020,1,0.05,22800.0,5800.0
ORD004186,PROD0026,2,0.0,11000.0,4600.0
ORD004187,PROD0011,1,0.1,10800.0,3300.0
ORD004187,PROD0009,2,0.15,93500.0,9500.0
ORD004187,PROD0002,1,0.15,55250.0,4250.0
ORD004188,PROD0010,3,0.0,66000.0,18000.0
ORD004188,PROD0016,1,0.0,7000.0,2800.0
ORD004188,PROD0025,1,0.05,3325.0,1525.0
ORD004189,PROD0012,1,0.1,16200.0,5200.0
ORD004189,PROD0020,1,0.05,22800.0,5800.0
ORD004190,PROD0027,1,0.0,6500.0,2600.0
ORD004190,PROD0019,2,0.0,30000.0,9000.0
ORD004191,PROD0020,3,0.0,72000.0,21000.0
ORD004192,PROD0012,1,0.15,15300.0,4300.0
ORD004193,PROD0021,1,0.0,1800.0,850.0
ORD004193,PROD0001,1,0.1,76500.0,8500.0
ORD004194,PROD0002,1,0.15,55250.0,4250.0
ORD004195,PROD0015,4,0.1,30600.0,10600.0
ORD004196,PROD0024,1,0.2,3360.0,1160.0
ORD004196,PROD0007,1,0.15,18700.0,3200.0
ORD004197,PROD0026,1,0.1,4950.0,1750.0
ORD004197,PROD0008,2,0.0,30000.0,9000.0
ORD004197,PROD0025,1,0.0,3500.0,1700.0
ORD004198,PROD0026,2,0.15,9350.0,2950.0
ORD004199,PROD0014,1,0.0,28000.0,9000.0
ORD004200,PROD0010,1,0.0,22000.0,6000.0
ORD004201,PROD0022,1,0.2,720.0,270.0
ORD004201,PROD0007,4,0.0,88000.0,26000.0
ORD004201,PROD0011,5,0.2,48000.0,10500.0
ORD004202,PROD0002,1,0.05,61750.0,10750.0
ORD004202,PROD0022,2,0.0,1800.0,900.0
ORD004202,PROD0019,2,0.05,28500.0,7500.0
ORD004202,PROD0007,3,0.0,66000.0,19500.0
ORD004203,PROD0013,1,0.0,16000.0,6000.0
ORD004204,PROD0005,1,0.05,4275.0,1575.0
ORD004204,PROD0007,1,0.05,20900.0,5400.0
ORD004204,PROD0004,1,0.2,960.0,310.0
ORD004205,PROD0011,4,0.0,48000.0,18000.0
ORD004205,PROD0015,1,0.2,6800.0,1800.0
ORD004206,PROD0022,2,0.0,1800.0,900.0
ORD004207,PROD0003,2,0.15,178500.0,8500.0
ORD004208,PROD0027,3,0.2,15600.0,3900.0
ORD004209,PROD0025,1,0.2,2800.0,1000.0
ORD004210,PROD0012,1,0.05,17100.0,6100.0
ORD004211,PROD0012,2,0.0,36000.0,14000.0
ORD004211,PROD0020,1,0.0,24000.0,7000.0
ORD004211,PROD0003,1,0.15,89250.0,4250.0
ORD004211,PROD0016,4,0.0,28000.0,11200.0
ORD004212,PROD0026,2,0.05,10450.0,4050.0
ORD004212,PROD0017,1,0.0,450.0,230.0
ORD004213,PROD0014,1,0.05,26600.0,7600.0
ORD004214,PROD0010,2,0.0,44000.0,12000.0
ORD004215,PROD0015,1,0.0,8500.0,3500.0
ORD004216,PROD0010,2,0.0,44000.0,12000.0
ORD004217,PROD0016,1,0.0,7000.0,2800.0
ORD004218,PROD0016,3,0.1,18900.0,6300.0
ORD004219,PROD0028,2,0.15,3060.0,1160.0
ORD004219,PROD0027,2,0.0,13000.0,5200.0
ORD004219,PROD0016,1,0.0,7000.0,2800.0
ORD004220,PROD0015,4,0.1,30600.0,10600.0
ORD004221,PROD0028,2,0.15,3060.0,1160.0
ORD004221,PROD0017,1,0.2,360.0,140.0
ORD004222,PROD0028,1,0.0,1800.0,850.0
ORD004222,PROD0008,1,0.0,15000.0,4500.0
ORD004223,PROD0009,1,0.0,55000.0,13000.0
ORD004224,PROD0010,2,0.1,39600.0,7600.0
ORD004225,PROD0012,3,0.05,51300.0,18300.0
ORD004226,PROD0003,3,0.0,315000.0,60000.0
ORD004227,PROD0024,1,0.2,3360.0,1160.0
ORD004228,PROD0009,3,0.0,165000.0,39000.0
ORD004228,PROD0003,2,0.05,199500.0,29500.0
ORD004228,PROD0019,2,0.0,30000.0,9000.0
ORD004229,PROD0011,1,0.05,11400.0,3900.0
ORD004229,PROD0021,2,0.0,3600.0,1700.0
ORD004229,PROD0002,1,0.0,65000.0,14000.0
ORD004230,PROD0021,4,0.05,6840.0,3040.0
ORD004230,PROD0026,3,0.0,16500.0,6900.0
ORD004230,PROD0003,1,0.05,99750.0,14750.0
ORD004231,PROD0021,3,0.0,5400.0,2550.0
ORD004232,PROD0005,1,0.1,4050.0,1350.0
ORD004233,PROD0003,2,0.1,189000.0,19000.0
ORD004234,PROD0021,1,0.0,1800.0,850.0
ORD004234,PROD0003,4,0.0,420000.0,80000.0
ORD004235,PROD0013,1,0.2,12800.0,2800.0
ORD004236,PROD0001,1,0.1,76500.0,8500.0
ORD004237,PROD0025,3,0.15,8925.0,3525.0
ORD004238,PROD0010,2,0.15,37400.0,5400.0
ORD004238,PROD0028,1,0.2,1440.0,490.0
ORD004238,PROD0005,1,0.2,3600.0,900.0
ORD004239,PROD0028,1,0.2,1440.0,490.0
ORD004239,PROD0010,1,0.0,22000.0,6000.0
ORD004239,PROD0003,2,0.0,210000.0,40000.0
ORD004240,PROD0022,2,0.2,1440.0,540.0
ORD004241,PROD0004,1,0.05,1140.0,490.0
ORD004242,PROD0010,2,0.05,41800.0,9800.0
ORD004243,PROD0025,1,0.0,3500.0,1700.0
ORD004244,PROD0027,1,0.05,6175.0,2275.0
ORD004245,PROD0010,1,0.0,22000.0,6000.0
ORD004245,PROD0005,1,0.1,4050.0,1350.0
ORD004245,PROD0024,1,0.0,4200.0,2000.0
ORD004246,PROD0026,4,0.1,19800.0,7000.0
ORD004247,PROD0004,2,0.1,2160.0,860.0
ORD004247,PROD0021,1,0.0,1800.0,850.0
ORD004248,PROD0014,1,0.2,22400.0,3400.0
ORD004248,PROD0013,2,0.0,32000.0,12000.0
ORD004248,PROD0011,1,0.0,12000.0,4500.0
ORD004249,PROD0008,1,0.05,14250.0,3750.0
ORD004250,PROD0009,2,0.0,110000.0,26000.0
ORD004250,PROD0019,1,0.2,12000.0,1500.0
ORD004251,PROD0027,1,0.0,6500.0,2600.0
ORD004252,PROD0007,5,0.15,93500.0,16000.0
ORD004252,PROD0016,1,0.0,7000.0,2800.0
ORD004253,PROD0010,1,0.2,17600.0,1600.0
ORD004253,PROD0021,1,0.0,1800.0,850.0
ORD004254,PROD0001,1,0.2,68000.0,0.0
ORD004254,PROD0016,2,0.15,11900.0,3500.0
ORD004255,PROD0014,2,0.15,47600.0,9600.0
ORD004256,PROD0015,1,0.0,8500.0,3500.0
ORD004256,PROD0024,2,0.2,6720.0,2320.0
ORD004257,PROD0001,1,0.15,72250.0,4250.0
ORD004258,PROD0021,4,0.15,6120.0,2320.0
ORD004258,PROD0028,1,0.0,1800.0,850.0
ORD004259,PROD0008,2,0.0,30000.0,9000.0
ORD004259,PROD0009,5,0.2,220000.0,10000.0
ORD004260,PROD0020,1,0.2,19200.0,2200.0
ORD004260,PROD0016,2,0.0,14000.0,5600.0
ORD004261,PROD0014,1,0.0,28000.0,9000.0
ORD004262,PROD0012,3,0.0,54000.0,21000.0
ORD004263,PROD0027,1,0.2,5200.0,1300.0
ORD004263,PROD0023,1,0.0,2500.0,1200.0
ORD004264,PROD0026,1,0.15,4675.0,1475.0
ORD004264,PROD0019,1,0.0,15000.0,4500.0
ORD004264,PROD0007,2,0.1,39600.0,8600.0
ORD004264,PROD0016,2,0.05,13300.0,4900.0
ORD004265,PROD0001,2,0.0,170000.0,34000.0
ORD004266,PROD0001,1,0.2,68000.0,0.0
ORD004267,PROD0012,2,0.05,34200.0,12200.0
ORD004267,PROD0002,4,0.0,260000.0,56000.0
ORD004268,PROD0017,1,0.15,382.5,162.5
ORD004269,PROD0013,1,0.05,15200.0,5200.0
ORD004270,PROD0024,3,0.0,12600.0,6000.0
ORD004270,PROD0020,1,0.15,20400.0,3400.0
ORD004270,PROD0021,1,0.1,1620.0,670.0
